episode,step,time,dir_0,dir_1,dir_2,dir_3,phase,total_waiting,vehicle_count,avg_travel_time
93,11,55.0,1.0,8.0,7.0,1.0,0,17.0,112.0,28.78787878787879
93,12,60.0,0.0,9.0,8.0,0.0,1,17.0,113.0,30.416666666666668
93,13,65.0,1.0,10.0,9.0,1.0,0,21.0,119.0,31.942307692307693
93,14,70.0,0.0,10.0,11.0,0.0,1,21.0,125.0,33.42857142857143
93,15,75.0,1.0,11.0,12.0,1.0,0,25.0,128.0,34.87222222222222
93,16,80.0,2.0,12.0,13.0,2.0,0,29.0,132.0,36.177083333333336
93,17,85.0,3.0,14.0,14.0,3.0,0,34.0,134.0,37.411764705882355
93,18,90.0,4.0,15.0,15.0,4.0,0,38.0,137.0,38.56481481481482
93,19,95.0,5.0,16.0,16.0,5.0,0,42.0,142.0,39.671052631578945
93,20,100.0,6.0,16.0,17.0,6.0,0,46.0,148.0,40.7875
93,21,105.0,8.0,17.0,17.0,8.0,0,52.0,154.0,41.91269841269841
93,22,110.0,3.0,17.0,18.0,3.0,1,44.0,160.0,43.04924242424242
93,23,115.0,3.0,17.0,19.0,2.0,0,45.0,166.0,44.19202898550725
93,24,120.0,6.0,18.0,20.0,6.0,0,54.0,172.0,45.34027777777778
93,25,125.0,2.0,19.0,20.0,3.0,1,49.0,178.0,46.49666666666667
93,26,130.0,3.0,20.0,20.0,2.0,0,51.0,180.0,47.64102564102564
93,27,135.0,6.0,20.0,20.0,6.0,0,60.0,183.0,48.73456790123457
93,28,140.0,7.0,20.0,20.0,7.0,0,64.0,189.0,49.8125
93,29,145.0,1.0,20.0,20.0,3.0,1,56.0,192.0,50.88793103448276
93,30,150.0,0.0,20.0,20.0,1.0,1,55.0,196.0,51.93611111111111
93,31,155.0,1.0,20.0,20.0,3.0,0,60.0,200.0,52.973118279569896
93,32,160.0,2.0,20.0,20.0,5.0,0,65.0,206.0,54.013020833333336
93,33,165.0,3.0,20.0,20.0,6.0,0,69.0,208.0,55.042929292929294
93,34,170.0,4.0,20.0,20.0,8.0,0,74.0,207.0,56.002450980392155
93,35,175.0,5.0,20.0,20.0,8.0,0,79.0,210.0,56.92857142857143
93,36,180.0,0.0,20.0,20.0,2.0,1,70.0,215.0,57.842592592592595
93,37,185.0,3.0,20.0,20.0,4.0,0,77.0,221.0,58.77477477477478
93,38,190.0,4.0,20.0,20.0,7.0,0,83.0,227.0,59.723684210526315
93,39,195.0,0.0,20.0,20.0,0.0,1,74.0,233.0,60.68376068376068
94,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
94,1,5.0,0.0,0.0,0.0,0.0,1,0.0,12.0,5.0
94,2,10.0,0.0,0.0,0.0,0.0,1,0.0,24.0,7.5
94,3,15.0,0.0,0.0,0.0,0.0,1,0.0,36.0,10.0
94,4,20.0,0.0,0.0,0.0,0.0,1,0.0,48.0,12.5
94,5,25.0,0.0,1.0,1.0,0.0,1,2.0,60.0,15.0
94,6,30.0,1.0,2.0,2.0,1.0,0,6.0,72.0,17.5
94,7,35.0,0.0,3.0,3.0,0.0,1,6.0,84.0,20.0
94,8,40.0,1.0,4.0,4.0,1.0,0,10.0,96.0,22.5
94,9,45.0,2.0,5.0,5.0,2.0,0,14.0,102.0,24.77777777777778
94,10,50.0,3.0,6.0,6.0,3.0,0,18.0,107.0,26.858333333333334
94,11,55.0,4.0,8.0,7.0,4.0,0,23.0,110.0,28.674242424242426
94,12,60.0,5.0,9.0,8.0,5.0,0,27.0,114.0,30.3125
94,13,65.0,0.0,10.0,9.0,0.0,1,19.0,120.0,31.846153846153847
94,14,70.0,2.0,10.0,11.0,2.0,0,25.0,126.0,33.339285714285715
94,15,75.0,0.0,11.0,12.0,0.0,1,23.0,132.0,34.78888888888889
94,16,80.0,0.0,12.0,13.0,0.0,1,25.0,138.0,36.223958333333336
94,17,85.0,2.0,14.0,14.0,1.0,0,31.0,140.0,37.583333333333336
94,18,90.0,0.0,15.0,15.0,0.0,1,30.0,142.0,38.833333333333336
94,19,95.0,0.0,16.0,16.0,0.0,1,32.0,145.0,40.01315789473684
94,20,100.0,0.0,16.0,17.0,0.0,1,34.0,147.0,41.13333333333333
94,21,105.0,0.0,17.0,17.0,0.0,1,36.0,153.0,42.25396825396825
94,22,110.0,1.0,17.0,18.0,1.0,0,40.0,156.0,43.333333333333336
94,23,115.0,0.0,17.0,19.0,0.0,1,40.0,160.0,44.369565217391305
94,24,120.0,1.0,18.0,20.0,1.0,0,44.0,166.0,45.427083333333336
94,25,125.0,2.0,19.0,20.0,2.0,0,48.0,172.0,46.49666666666667
94,26,130.0,3.0,20.0,20.0,3.0,0,52.0,175.0,47.583333333333336
94,27,135.0,0.0,20.0,20.0,0.0,1,48.0,178.0,48.598765432098766
94,28,140.0,0.0,20.0,20.0,0.0,1,50.0,182.0,49.601190476190474
94,29,145.0,1.0,20.0,20.0,1.0,0,54.0,184.0,50.5632183908046
94,30,150.0,0.0,20.0,20.0,0.0,1,54.0,190.0,51.522222222222226
94,31,155.0,0.0,20.0,20.0,0.0,1,56.0,192.0,52.475806451612904
94,32,160.0,1.0,20.0,20.0,1.0,0,60.0,194.0,53.390625
94,33,165.0,2.0,20.0,20.0,2.0,0,64.0,198.0,54.30555555555556
94,34,170.0,3.0,20.0,20.0,3.0,0,68.0,200.0,55.193627450980394
94,35,175.0,4.0,20.0,20.0,4.0,0,74.0,206.0,56.083333333333336
94,36,180.0,5.0,20.0,20.0,5.0,0,78.0,212.0,57.004629629629626
94,37,185.0,0.0,20.0,20.0,0.0,1,70.0,216.0,57.90765765765766
94,38,190.0,3.0,20.0,20.0,2.0,0,77.0,222.0,58.824561403508774
94,39,195.0,0.0,20.0,20.0,0.0,1,74.0,228.0,59.754273504273506
95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
95,1,5.0,0.0,0.0,0.0,0.0,1,0.0,12.0,5.0
95,2,10.0,0.0,0.0,0.0,0.0,0,0.0,24.0,7.5
95,3,15.0,0.0,0.0,0.0,0.0,1,0.0,36.0,10.0
95,4,20.0,0.0,0.0,0.0,0.0,0,0.0,48.0,12.5
95,5,25.0,1.0,1.0,1.0,1.0,0,4.0,60.0,15.0
95,6,30.0,2.0,2.0,2.0,2.0,0,8.0,72.0,17.5
95,7,35.0,3.0,3.0,3.0,3.0,0,12.0,84.0,20.0
95,8,40.0,0.0,4.0,4.0,0.0,1,8.0,96.0,22.5
95,9,45.0,2.0,5.0,5.0,2.0,0,14.0,102.0,24.73148148148148
95,10,50.0,3.0,6.0,6.0,3.0,0,18.0,108.0,26.783333333333335
95,11,55.0,4.0,8.0,7.0,4.0,0,23.0,114.0,28.689393939393938
95,12,60.0,5.0,9.0,8.0,5.0,0,27.0,116.0,30.4375
95,13,65.0,2.0,10.0,9.0,0.0,1,21.0,120.0,31.987179487179485
95,14,70.0,2.0,10.0,11.0,2.0,0,25.0,126.0,33.470238095238095
95,15,75.0,1.0,11.0,12.0,0.0,1,24.0,132.0,34.91111111111111
95,16,80.0,2.0,12.0,13.0,2.0,0,29.0,138.0,36.338541666666664
95,17,85.0,0.0,14.0,14.0,0.0,1,28.0,140.0,37.69117647058823
95,18,90.0,1.0,15.0,15.0,2.0,0,33.0,143.0,38.958333333333336
95,19,95.0,4.0,16.0,16.0,3.0,0,39.0,146.0,40.15350877192982
95,20,100.0,0.0,16.0,17.0,0.0,1,34.0,151.0,41.329166666666666
95,21,105.0,0.0,17.0,17.0,0.0,1,36.0,153.0,42.448412698412696
95,22,110.0,0.0,17.0,18.0,0.0,1,38.0,158.0,43.541666666666664
95,23,115.0,1.0,17.0,19.0,1.0,0,42.0,163.0,44.61231884057971
95,24,120.0,2.0,18.0,20.0,2.0,0,46.0,165.0,45.666666666666664
95,25,125.0,3.0,19.0,20.0,3.0,0,50.0,168.0,46.67666666666667
95,26,130.0,0.0,20.0,20.0,0.0,1,46.0,172.0,47.666666666666664
95,27,135.0,1.0,20.0,20.0,2.0,0,51.0,176.0,48.675925925925924
95,28,140.0,2.0,20.0,20.0,3.0,0,55.0,180.0,49.625
95,29,145.0,0.0,20.0,20.0,0.0,1,52.0,186.0,50.589080459770116
95,30,150.0,0.0,20.0,20.0,0.0,1,54.0,188.0,51.55277777777778
95,31,155.0,0.0,20.0,20.0,0.0,1,56.0,191.0,52.48118279569893
95,32,160.0,0.0,20.0,20.0,0.0,1,58.0,197.0,53.416666666666664
95,33,165.0,0.0,20.0,20.0,0.0,1,60.0,199.0,54.351010101010104
95,34,170.0,1.0,20.0,20.0,1.0,0,64.0,202.0,55.247549019607845
95,35,175.0,0.0,20.0,20.0,0.0,1,66.0,208.0,56.15952380952381
95,36,180.0,0.0,20.0,20.0,0.0,1,68.0,214.0,57.094907407407405
95,37,185.0,0.0,20.0,20.0,0.0,1,70.0,220.0,58.049549549549546
95,38,190.0,1.0,20.0,20.0,1.0,0,74.0,224.0,59.01973684210526
95,39,195.0,2.0,20.0,20.0,2.0,0,78.0,224.0,59.93162393162393
96,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
96,1,5.0,0.0,0.0,0.0,0.0,0,0.0,12.0,5.0
96,2,10.0,0.0,0.0,0.0,0.0,0,0.0,24.0,7.5
96,3,15.0,0.0,0.0,0.0,0.0,1,0.0,36.0,10.0
96,4,20.0,0.0,0.0,0.0,0.0,1,0.0,48.0,12.5
96,5,25.0,0.0,1.0,1.0,0.0,1,2.0,60.0,15.0
96,6,30.0,1.0,2.0,2.0,1.0,0,6.0,72.0,17.5
96,7,35.0,0.0,3.0,3.0,0.0,1,6.0,84.0,20.0
96,8,40.0,0.0,4.0,4.0,0.0,1,8.0,96.0,22.5
96,9,45.0,0.0,5.0,5.0,0.0,1,10.0,102.0,24.77777777777778
96,10,50.0,0.0,6.0,6.0,0.0,1,12.0,107.0,26.858333333333334
96,11,55.0,0.0,8.0,7.0,0.0,1,15.0,110.0,28.674242424242426
96,12,60.0,0.0,9.0,8.0,0.0,1,17.0,115.0,30.32638888888889
96,13,65.0,0.0,10.0,9.0,0.0,1,19.0,121.0,31.923076923076923
96,14,70.0,1.0,10.0,11.0,1.0,0,23.0,127.0,33.470238095238095
96,15,75.0,2.0,11.0,12.0,2.0,0,27.0,133.0,34.96666666666667
96,16,80.0,3.0,12.0,13.0,3.0,0,31.0,139.0,36.442708333333336
96,17,85.0,0.0,14.0,14.0,0.0,1,28.0,145.0,37.88235294117647
96,18,90.0,2.0,15.0,15.0,2.0,0,34.0,148.0,39.31018518518518
96,19,95.0,3.0,16.0,16.0,3.0,0,38.0,145.0,40.49122807017544
96,20,100.0,0.0,16.0,17.0,0.0,1,34.0,150.0,41.6125
96,21,105.0,2.0,17.0,17.0,2.0,0,40.0,152.0,42.70238095238095
96,22,110.0,3.0,17.0,18.0,3.0,0,44.0,157.0,43.765151515151516
96,23,115.0,4.0,17.0,19.0,4.0,0,48.0,162.0,44.81884057971015
96,24,120.0,5.0,18.0,20.0,5.0,0,52.0,164.0,45.84722222222222
96,25,125.0,1.0,19.0,20.0,2.0,1,47.0,169.0,46.843333333333334
96,26,130.0,3.0,20.0,20.0,2.0,0,51.0,174.0,47.83974358974359
96,27,135.0,5.0,20.0,20.0,5.0,0,58.0,180.0,48.85493827160494
96,28,140.0,0.0,20.0,20.0,1.0,1,51.0,186.0,49.88095238095238
96,29,145.0,0.0,20.0,20.0,0.0,1,52.0,188.0,50.89942528735632
96,30,150.0,1.0,20.0,20.0,2.0,0,57.0,193.0,51.90555555555556
96,31,155.0,0.0,20.0,20.0,0.0,1,56.0,198.0,52.90860215053763
96,32,160.0,0.0,20.0,20.0,0.0,1,58.0,200.0,53.903645833333336
96,33,165.0,1.0,20.0,20.0,1.0,0,62.0,200.0,54.84090909090909
96,34,170.0,0.0,20.0,20.0,0.0,1,62.0,203.0,55.747549019607845
96,35,175.0,1.0,20.0,20.0,1.0,0,68.0,207.0,56.64047619047619
96,36,180.0,0.0,20.0,20.0,0.0,1,68.0,210.0,57.52777777777778
96,37,185.0,1.0,20.0,20.0,1.0,0,72.0,215.0,58.421171171171174
96,38,190.0,0.0,20.0,20.0,0.0,1,72.0,218.0,59.29385964912281
96,39,195.0,0.0,20.0,20.0,0.0,1,74.0,222.0,60.16025641025641
97,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
97,1,5.0,0.0,0.0,0.0,0.0,0,0.0,12.0,5.0
97,2,10.0,0.0,0.0,0.0,0.0,0,0.0,24.0,7.5
97,3,15.0,0.0,0.0,0.0,0.0,0,0.0,36.0,10.0
97,4,20.0,0.0,0.0,0.0,0.0,1,0.0,48.0,12.5
97,5,25.0,1.0,1.0,1.0,1.0,0,4.0,60.0,15.0
97,6,30.0,2.0,2.0,2.0,2.0,0,8.0,72.0,17.5
97,7,35.0,3.0,3.0,3.0,3.0,0,12.0,84.0,20.0
97,8,40.0,0.0,4.0,4.0,0.0,1,8.0,96.0,22.5
97,9,45.0,0.0,5.0,5.0,0.0,1,10.0,102.0,24.75
97,10,50.0,1.0,6.0,6.0,1.0,0,14.0,108.0,26.8
97,11,55.0,2.0,8.0,7.0,2.0,0,19.0,114.0,28.704545454545453
97,12,60.0,0.0,9.0,8.0,0.0,1,17.0,116.0,30.45138888888889
97,13,65.0,1.0,10.0,9.0,1.0,0,21.0,118.0,31.987179487179485
97,14,70.0,2.0,10.0,11.0,2.0,0,25.0,122.0,33.42261904761905
97,15,75.0,0.0,11.0,12.0,0.0,1,23.0,128.0,34.75555555555555
97,16,80.0,0.0,12.0,13.0,0.0,1,25.0,130.0,36.046875
97,17,85.0,1.0,14.0,14.0,1.0,0,30.0,134.0,37.25
97,18,90.0,2.0,15.0,15.0,2.0,0,34.0,140.0,38.43981481481482
97,19,95.0,3.0,16.0,16.0,3.0,0,38.0,143.0,39.5921052631579
97,20,100.0,0.0,16.0,17.0,0.0,1,34.0,146.0,40.704166666666666
97,21,105.0,0.0,17.0,17.0,0.0,1,36.0,152.0,41.82539682539682
97,22,110.0,0.0,17.0,18.0,0.0,1,38.0,156.0,42.90530303030303
97,23,115.0,0.0,17.0,19.0,0.0,1,40.0,162.0,43.981884057971016
97,24,120.0,1.0,18.0,20.0,1.0,0,44.0,164.0,45.045138888888886
97,25,125.0,2.0,19.0,20.0,2.0,0,48.0,167.0,46.053333333333335
97,26,130.0,0.0,20.0,20.0,0.0,1,46.0,172.0,47.06089743589744
97,27,135.0,1.0,20.0,20.0,1.0,0,50.0,178.0,48.089506172839506
97,28,140.0,0.0,20.0,20.0,0.0,1,50.0,182.0,49.13095238095238
97,29,145.0,0.0,20.0,20.0,0.0,1,52.0,184.0,50.10632183908046
97,30,150.0,1.0,20.0,20.0,1.0,0,56.0,186.0,51.05833333333333
97,31,155.0,0.0,20.0,20.0,0.0,1,56.0,190.0,51.983870967741936
97,32,160.0,0.0,20.0,20.0,0.0,1,58.0,193.0,52.903645833333336
97,33,165.0,0.0,20.0,20.0,0.0,1,60.0,198.0,53.823232323232325
97,34,170.0,1.0,20.0,20.0,1.0,0,64.0,202.0,54.745098039215684
97,35,175.0,0.0,20.0,20.0,0.0,1,66.0,206.0,55.654761904761905
97,36,180.0,0.0,20.0,20.0,0.0,1,68.0,210.0,56.56018518518518
97,37,185.0,1.0,20.0,20.0,1.0,0,72.0,216.0,57.484234234234236
97,38,190.0,0.0,20.0,20.0,0.0,1,72.0,220.0,58.41885964912281
97,39,195.0,0.0,20.0,20.0,0.0,1,74.0,221.0,59.31196581196581
98,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
98,1,5.0,0.0,0.0,0.0,0.0,1,0.0,12.0,5.0
98,2,10.0,0.0,0.0,0.0,0.0,1,0.0,24.0,7.5
98,3,15.0,0.0,0.0,0.0,0.0,0,0.0,36.0,10.0
98,4,20.0,0.0,0.0,0.0,0.0,0,0.0,48.0,12.5
98,5,25.0,0.0,1.0,1.0,0.0,1,2.0,60.0,15.0
98,6,30.0,1.0,2.0,2.0,1.0,0,6.0,72.0,17.5
98,7,35.0,2.0,3.0,3.0,2.0,0,10.0,84.0,20.0
98,8,40.0,3.0,4.0,4.0,3.0,0,14.0,96.0,22.5
98,9,45.0,0.0,5.0,5.0,0.0,1,10.0,100.0,24.685185185185187
98,10,50.0,2.0,6.0,6.0,2.0,0,16.0,106.0,26.675
98,11,55.0,3.0,8.0,7.0,3.0,0,21.0,112.0,28.515151515151516
98,12,60.0,4.0,9.0,8.0,4.0,0,25.0,118.0,30.256944444444443
98,13,65.0,5.0,10.0,9.0,5.0,0,29.0,120.0,31.878205128205128
98,14,70.0,2.0,10.0,11.0,0.0,1,23.0,125.0,33.375
98,15,75.0,2.0,11.0,12.0,3.0,0,28.0,130.0,34.78888888888889
98,16,80.0,5.0,12.0,13.0,4.0,0,34.0,136.0,36.182291666666664
98,17,85.0,2.0,14.0,14.0,0.0,1,30.0,142.0,37.53431372549019
98,18,90.0,0.0,15.0,15.0,0.0,1,30.0,144.0,38.851851851851855
98,19,95.0,3.0,16.0,16.0,2.0,0,37.0,148.0,40.08771929824562
98,20,100.0,0.0,16.0,17.0,0.0,1,34.0,154.0,41.3125
98,21,105.0,0.0,17.0,17.0,0.0,1,36.0,157.0,42.507936507936506
98,22,110.0,0.0,17.0,18.0,0.0,1,38.0,158.0,43.63636363636363
98,23,115.0,1.0,17.0,19.0,1.0,0,42.0,163.0,44.72826086956522
98,24,120.0,2.0,18.0,20.0,2.0,0,46.0,163.0,45.74652777777778
98,25,125.0,0.0,19.0,20.0,0.0,1,44.0,166.0,46.72
98,26,130.0,1.0,20.0,20.0,1.0,0,48.0,172.0,47.70192307692308
98,27,135.0,2.0,20.0,20.0,2.0,0,52.0,176.0,48.70987654320987
98,28,140.0,3.0,20.0,20.0,3.0,0,56.0,180.0,49.657738095238095
98,29,145.0,4.0,20.0,20.0,4.0,0,60.0,182.0,50.59770114942529
98,30,150.0,5.0,20.0,20.0,5.0,0,64.0,187.0,51.52777777777778
98,31,155.0,6.0,20.0,20.0,6.0,0,68.0,192.0,52.45967741935484
98,32,160.0,7.0,20.0,20.0,7.0,0,72.0,198.0,53.40625
98,33,165.0,8.0,20.0,20.0,8.0,0,76.0,204.0,54.371212121212125
98,34,170.0,10.0,20.0,20.0,10.0,0,82.0,210.0,55.35049019607843
98,35,175.0,11.0,20.0,20.0,10.0,0,87.0,216.0,56.345238095238095
98,36,180.0,4.0,20.0,20.0,4.0,1,76.0,222.0,57.35648148148148
98,37,185.0,6.0,20.0,20.0,4.0,0,80.0,228.0,58.380630630630634
98,38,190.0,2.0,20.0,20.0,1.0,1,75.0,234.0,59.416666666666664
98,39,195.0,3.0,20.0,20.0,4.0,0,81.0,240.0,60.45940170940171
99,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
99,1,5.0,0.0,0.0,0.0,0.0,0,0.0,12.0,5.0
99,2,10.0,0.0,0.0,0.0,0.0,0,0.0,24.0,7.5
99,3,15.0,0.0,0.0,0.0,0.0,1,0.0,36.0,10.0
99,4,20.0,0.0,0.0,0.0,0.0,1,0.0,48.0,12.5
99,5,25.0,0.0,1.0,1.0,0.0,1,2.0,60.0,15.0
99,6,30.0,1.0,2.0,2.0,1.0,0,6.0,72.0,17.5
99,7,35.0,2.0,3.0,3.0,2.0,0,10.0,84.0,20.0
99,8,40.0,0.0,4.0,4.0,0.0,1,8.0,96.0,22.5
99,9,45.0,1.0,5.0,5.0,1.0,0,12.0,102.0,24.77777777777778
99,10,50.0,2.0,6.0,6.0,2.0,0,16.0,107.0,26.858333333333334
99,11,55.0,0.0,8.0,7.0,0.0,1,15.0,112.0,28.696969696969695
99,12,60.0,1.0,9.0,8.0,1.0,0,19.0,114.0,30.375
99,13,65.0,0.0,10.0,9.0,0.0,1,19.0,118.0,31.865384615384617
99,14,70.0,0.0,10.0,11.0,0.0,1,21.0,124.0,33.29761904761905
99,15,75.0,1.0,11.0,12.0,1.0,0,25.0,126.0,34.65
99,16,80.0,2.0,12.0,13.0,2.0,0,29.0,131.0,35.927083333333336
99,17,85.0,0.0,14.0,14.0,0.0,1,28.0,133.0,37.13235294117647
99,18,90.0,0.0,15.0,15.0,0.0,1,30.0,138.0,38.30555555555556
99,19,95.0,1.0,16.0,16.0,1.0,0,34.0,143.0,39.46491228070175
99,20,100.0,2.0,16.0,17.0,2.0,0,38.0,148.0,40.59166666666667
99,21,105.0,3.0,17.0,17.0,3.0,0,42.0,150.0,41.69047619047619
99,22,110.0,4.0,17.0,18.0,4.0,0,46.0,154.0,42.74242424242424
99,23,115.0,0.0,17.0,19.0,0.0,1,40.0,159.0,43.80434782608695
99,24,120.0,2.0,18.0,20.0,3.0,0,47.0,164.0,44.829861111111114
99,25,125.0,4.0,19.0,20.0,4.0,0,52.0,170.0,45.873333333333335
99,26,130.0,5.0,20.0,20.0,5.0,0,56.0,176.0,46.93589743589744
99,27,135.0,0.0,20.0,20.0,0.0,1,48.0,178.0,47.99382716049383
99,28,140.0,3.0,20.0,20.0,2.0,0,55.0,184.0,49.026785714285715
99,29,145.0,4.0,20.0,20.0,4.0,0,60.0,188.0,50.054597701149426
99,30,150.0,5.0,20.0,20.0,5.0,0,64.0,194.0,51.08611111111111
99,31,155.0,0.0,20.0,20.0,2.0,1,58.0,196.0,52.10752688172043
99,32,160.0,3.0,20.0,20.0,3.0,0,64.0,200.0,53.111979166666664
99,33,165.0,4.0,20.0,20.0,5.0,0,69.0,205.0,54.10858585858586
99,34,170.0,0.0,20.0,20.0,0.0,1,62.0,210.0,55.095588235294116
99,35,175.0,0.0,20.0,20.0,0.0,1,66.0,212.0,56.08095238095238
99,36,180.0,0.0,20.0,20.0,0.0,1,68.0,215.0,57.032407407407405
99,37,185.0,1.0,20.0,20.0,1.0,0,72.0,221.0,57.986486486486484
99,38,190.0,0.0,20.0,20.0,0.0,1,72.0,223.0,58.94078947368421
99,39,195.0,1.0,20.0,20.0,1.0,0,76.0,224.0,59.84188034188034
100,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
100,1,5.0,0.0,0.0,0.0,0.0,1,0.0,12.0,5.0
100,2,10.0,0.0,0.0,0.0,0.0,1,0.0,24.0,7.5
100,3,15.0,0.0,0.0,0.0,0.0,0,0.0,36.0,10.0
100,4,20.0,0.0,0.0,0.0,0.0,1,0.0,48.0,12.5
100,5,25.0,1.0,1.0,1.0,1.0,0,4.0,60.0,15.0
100,6,30.0,0.0,2.0,2.0,0.0,1,4.0,72.0,17.5
100,7,35.0,0.0,3.0,3.0,0.0,1,6.0,84.0,20.0
100,8,40.0,1.0,4.0,4.0,1.0,0,10.0,96.0,22.5
100,9,45.0,2.0,5.0,5.0,2.0,0,14.0,102.0,24.75
100,10,50.0,0.0,6.0,6.0,0.0,1,12.0,106.0,26.775
100,11,55.0,0.0,8.0,7.0,0.0,1,15.0,110.0,28.583333333333332
100,12,60.0,0.0,9.0,8.0,0.0,1,17.0,115.0,30.27777777777778
100,13,65.0,1.0,10.0,9.0,1.0,0,21.0,120.0,31.826923076923077
100,14,70.0,2.0,10.0,11.0,2.0,0,25.0,122.0,33.273809523809526
100,15,75.0,3.0,11.0,12.0,3.0,0,29.0,126.0,34.58888888888889
100,16,80.0,4.0,12.0,13.0,4.0,0,33.0,132.0,35.90625
100,17,85.0,5.0,14.0,14.0,5.0,0,38.0,136.0,37.1764705882353
100,18,90.0,1.0,15.0,15.0,0.0,1,31.0,140.0,38.375
100,19,95.0,3.0,16.0,16.0,2.0,0,37.0,146.0,39.55701754385965
100,20,100.0,0.0,16.0,17.0,0.0,1,34.0,152.0,40.7625
100,21,105.0,0.0,17.0,17.0,0.0,1,36.0,158.0,41.96825396825397
100,22,110.0,0.0,17.0,18.0,0.0,1,38.0,160.0,43.14772727272727
100,23,115.0,1.0,17.0,19.0,1.0,0,42.0,164.0,44.26086956521739
100,24,120.0,2.0,18.0,20.0,2.0,0,46.0,167.0,45.357638888888886
100,25,125.0,0.0,19.0,20.0,0.0,1,44.0,170.0,46.413333333333334
100,26,130.0,0.0,20.0,20.0,0.0,1,46.0,173.0,47.42948717948718
100,27,135.0,0.0,20.0,20.0,0.0,1,48.0,176.0,48.44753086419753
100,28,140.0,0.0,20.0,20.0,0.0,1,50.0,180.0,49.404761904761905
100,29,145.0,0.0,20.0,20.0,0.0,1,52.0,182.0,50.35344827586207
100,30,150.0,0.0,20.0,20.0,0.0,1,54.0,186.0,51.28055555555556
100,31,155.0,0.0,20.0,20.0,0.0,1,56.0,192.0,52.223118279569896
100,32,160.0,1.0,20.0,20.0,1.0,0,60.0,198.0,53.1875
100,33,165.0,0.0,20.0,20.0,0.0,1,60.0,204.0,54.17424242424242
100,34,170.0,0.0,20.0,20.0,0.0,1,62.0,210.0,55.169117647058826
100,35,175.0,1.0,20.0,20.0,1.0,0,68.0,216.0,56.17857142857143
100,36,180.0,0.0,20.0,20.0,0.0,1,68.0,218.0,57.2037037037037
100,37,185.0,0.0,20.0,20.0,0.0,1,70.0,218.0,58.13963963963964
100,38,190.0,0.0,20.0,20.0,0.0,1,72.0,223.0,59.074561403508774
100,39,195.0,0.0,20.0,20.0,0.0,1,74.0,226.0,60.01923076923077
101,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
101,1,5.0,0.0,0.0,0.0,0.0,1,0.0,12.0,5.0
101,2,10.0,0.0,0.0,0.0,0.0,0,0.0,24.0,7.5
101,3,15.0,0.0,0.0,0.0,0.0,0,0.0,36.0,10.0
101,4,20.0,0.0,0.0,0.0,0.0,0,0.0,48.0,12.5
101,5,25.0,0.0,1.0,1.0,0.0,1,2.0,60.0,15.0
101,6,30.0,1.0,2.0,2.0,1.0,0,6.0,72.0,17.5
101,7,35.0,2.0,3.0,3.0,2.0,0,10.0,84.0,20.0
101,8,40.0,3.0,4.0,4.0,3.0,0,14.0,96.0,22.5
101,9,45.0,0.0,5.0,5.0,0.0,1,10.0,100.0,24.685185185185187
101,10,50.0,0.0,6.0,6.0,0.0,1,12.0,106.0,26.675
101,11,55.0,1.0,8.0,7.0,1.0,0,17.0,112.0,28.515151515151516
101,12,60.0,2.0,9.0,8.0,2.0,0,21.0,118.0,30.256944444444443
101,13,65.0,0.0,10.0,9.0,0.0,1,19.0,120.0,31.878205128205128
101,14,70.0,2.0,10.0,11.0,1.0,0,24.0,122.0,33.30357142857143
101,15,75.0,3.0,11.0,12.0,2.0,0,28.0,127.0,34.666666666666664
101,16,80.0,4.0,12.0,13.0,3.0,0,32.0,132.0,35.963541666666664
101,17,85.0,0.0,14.0,14.0,0.0,1,28.0,135.0,37.200980392156865
101,18,90.0,0.0,15.0,15.0,0.0,1,30.0,139.0,38.39351851851852
101,19,95.0,2.0,16.0,16.0,1.0,0,35.0,145.0,39.55701754385965
101,20,100.0,3.0,16.0,17.0,2.0,0,39.0,151.0,40.74166666666667
101,21,105.0,0.0,17.0,17.0,0.0,1,36.0,153.0,41.892857142857146
101,22,110.0,2.0,17.0,18.0,1.0,0,41.0,155.0,42.98106060606061
101,23,115.0,0.0,17.0,19.0,0.0,1,40.0,160.0,44.05072463768116
101,24,120.0,2.0,18.0,20.0,1.0,0,45.0,165.0,45.083333333333336
101,25,125.0,3.0,19.0,20.0,2.0,0,49.0,167.0,46.11
101,26,130.0,0.0,20.0,20.0,0.0,1,46.0,172.0,47.11217948717949
101,27,135.0,0.0,20.0,20.0,0.0,1,48.0,175.0,48.101851851851855
101,28,140.0,0.0,20.0,20.0,0.0,1,50.0,181.0,49.086309523809526
101,29,145.0,1.0,20.0,20.0,1.0,0,54.0,185.0,50.060344827586206
101,30,150.0,2.0,20.0,20.0,2.0,0,58.0,187.0,51.02777777777778
101,31,155.0,0.0,20.0,20.0,0.0,1,56.0,190.0,51.95161290322581
